timepoint_id,person,ChEBI,val
03-034-GMA-29M-IT6,03-034-GMA,40886,0.476265787
03-034-GMA-29M-IT6,03-034-GMA,18333,0.061618950
03-034-GMA-29M-IT6,03-034-GMA,17196,0.046094061
03-034-GMA-29M-IT6,03-034-GMA,17053,0.324818003
03-034-GMA-29M-IT6,03-034-GMA,30746,0.057734378
03-034-GMA-29M-IT6,03-034-GMA,30772,0.210414455
03-034-GMA-29M-IT6,03-034-GMA,36217,0.476928328
03-034-GMA-29M-IT6,03-034-GMA,16755,0.001828080
03-034-GMA-29M-IT6,03-034-GMA,16359,0.000955456
03-034-GMA-29M-IT6,03-034-GMA,28834,0.012485382
03-034-GMA-29M-IT6,03-034-GMA,15866,0.101915294
03-034-GMA-29M-IT6,03-034-GMA,28816,0.305346717
03-034-GMA-29M-IT6,03-034-GMA,32980,0.051293433
03-034-GMA-29M-IT6,03-034-GMA,16016,0.143628524
03-034-GMA-29M-IT6,03-034-GMA,23956,0.188008756
03-034-GMA-29M-IT6,03-034-GMA,16469,0.074901301
03-034-GMA-29M-IT6,03-034-GMA,28645,0.267930713
03-034-GMA-29M-IT6,03-034-GMA,42548,0.033009536
03-034-GMA-29M-IT6,03-034-GMA,16813,0.214574730
03-034-GMA-29M-IT6,03-034-GMA,28061,0.930292524
03-034-GMA-29M-IT6,03-034-GMA,47962,0.035823047
03-034-GMA-29M-IT6,03-034-GMA,30778,0.076972588
03-034-GMA-29M-IT6,03-034-GMA,33198,0.219632514
03-034-GMA-29M-IT6,03-034-GMA,15903,0.842449384
03-034-GMA-29M-IT6,03-034-GMA,18050,0.474533167
03-034-GMA-29M-IT6,03-034-GMA,32398,0.119331837
03-034-GMA-29M-IT6,03-034-GMA,17754,0.328713112
03-034-GMA-29M-IT6,03-034-GMA,15428,0.654633770
03-034-GMA-29M-IT6,03-034-GMA,36274,0.000804380
03-034-GMA-29M-IT6,03-034-GMA,17687,0.000389481
03-034-GMA-29M-IT6,03-034-GMA,27471,0.000493516
03-034-GMA-29M-IT6,03-034-GMA,17497,0.125059901
03-034-GMA-29M-IT6,03-034-GMA,89929,0.000356383
03-034-GMA-29M-IT6,03-034-GMA,87753,0.025834729
03-034-GMA-29M-IT6,03-034-GMA,32365,0.178270588
03-034-GMA-29M-IT6,03-034-GMA,45571,0.040173485
03-034-GMA-29M-IT6,03-034-GMA,30832,0.059970048
03-034-GMA-29M-IT6,03-034-GMA,30776,0.001289690
03-034-GMA-29M-IT6,03-034-GMA,NA,0.032613874
03-034-GMA-29M-IT6,03-034-GMA,19641,0.141343233
03-034-GMA-29M-IT6,03-034-GMA,NA,0.009574929
03-034-GMA-29M-IT6,03-034-GMA,16135,0.049758870
03-034-GMA-29M-IT6,03-034-GMA,17191,0.060998961
03-034-GMA-29M-IT6,03-034-GMA,28484,0.039386793
03-034-GMA-29M-IT6,03-034-GMA,48430,0.114054121
03-034-GMA-29M-IT6,03-034-GMA,422,0.142997784
03-034-GMA-29M-IT6,03-034-GMA,36219,1.042949223
03-034-GMA-29M-IT6,03-034-GMA,6359,0.141759887
03-034-GMA-29M-IT6,03-034-GMA,30997,0.039094446
03-034-GMA-29M-IT6,03-034-GMA,16325,0.001318494
03-034-GMA-29M-IT6,03-034-GMA,48092,0.029133127
03-034-GMA-29M-IT6,03-034-GMA,18019,0.084445708
03-034-GMA-29M-IT6,03-034-GMA,30797,0.131734912
03-034-GMA-29M-IT6,03-034-GMA,68428,0.094920113
03-034-GMA-29M-IT6,03-034-GMA,47937,0.570754415
03-034-GMA-29M-IT6,03-034-GMA,32800,0.070453577
03-034-GMA-29M-IT6,03-034-GMA,16899,0.023805791
03-034-GMA-29M-IT6,03-034-GMA,28085,0.182186181
03-034-GMA-29M-IT6,03-034-GMA,28729,0.430503539
03-034-GMA-29M-IT6,03-034-GMA,16643,0.141677211
03-034-GMA-29M-IT6,03-034-GMA,91316,0.052947709
03-034-GMA-29M-IT6,03-034-GMA,17268,0.116938569
03-034-GMA-29M-IT6,03-034-GMA,28037,0.162180515
03-034-GMA-29M-IT6,03-034-GMA,506227,0.733388324
03-034-GMA-29M-IT6,03-034-GMA,NA,0.121059976
03-034-GMA-29M-IT6,03-034-GMA,15756,0.041530759
03-034-GMA-29M-IT6,03-034-GMA,46905,0.040159751
03-034-GMA-29M-IT6,03-034-GMA,17418,0.520685402
03-034-GMA-29M-IT6,03-034-GMA,17295,0.079591726
03-034-GMA-29M-IT6,03-034-GMA,26078,0.951786235
03-034-GMA-29M-IT6,03-034-GMA,17203,0.113160381
03-034-GMA-29M-IT6,03-034-GMA,30768,0.269055110
03-034-GMA-29M-IT6,03-034-GMA,28972,0.193700723
03-034-GMA-29M-IT6,03-034-GMA,18183,0.722718001
03-034-GMA-29M-IT6,03-034-GMA,62346,0.194087337
03-034-GMA-29M-IT6,03-034-GMA,15963,0.087428579
03-034-GMA-29M-IT6,03-034-GMA,21077,0.195562217
03-034-GMA-29M-IT6,03-034-GMA,47013,1.391069606
03-034-GMA-29M-IT6,03-034-GMA,41865,0.027801704
03-034-GMA-29M-IT6,03-034-GMA,17115,0.244763853
03-034-GMA-29M-IT6,03-034-GMA,17924,3.023133420
03-034-GMA-29M-IT6,03-034-GMA,15741,0.301893329
03-034-GMA-29M-IT6,03-034-GMA,17992,0.030929915
03-034-GMA-29M-IT6,03-034-GMA,49092,0.045298531
03-034-GMA-29M-IT6,03-034-GMA,15671,0.069141305
03-034-GMA-29M-IT6,03-034-GMA,28865,0.000708061
03-034-GMA-29M-IT6,03-034-GMA,9410,0.001932346
03-034-GMA-29M-IT6,03-034-GMA,NA,0.000677021
03-034-GMA-29M-IT6,03-034-GMA,15908,0.235706950
03-034-GMA-29M-IT6,03-034-GMA,16857,0.054661653
03-034-GMA-29M-IT6,03-034-GMA,23956,0.102010919
03-034-GMA-29M-IT6,03-034-GMA,27607,0.187757078
03-034-GMA-29M-IT6,03-034-GMA,32528,0.163630620
03-034-GMA-29M-IT6,03-034-GMA,17748,0.071740513
03-034-GMA-29M-IT6,03-034-GMA,16199,0.213296905
03-034-GMA-29M-IT6,03-034-GMA,16704,0.059000051
03-034-GMA-29M-IT6,03-034-GMA,9907,0.001276473
03-034-GMA-29M-IT6,03-034-GMA,17418,0.037072429
03-034-GMA-29M-IT6,03-034-GMA,16414,0.055581028
03-034-GMA-29M-IT6,03-034-GMA,1305691,0.384464851
03-034-GMA-29M-IT6,03-034-GMA,53455,0.330333126
02-004-GMA-6M,02-004-GMA,16199,0.227491047
03-037-GMA-47M-IT0,03-037-GMA,62064,0.093080100
03-037-GMA-47M-IT0,03-037-GMA,60645,0.272966785
03-037-GMA-47M-IT0,03-037-GMA,32796,0.116203690
03-037-GMA-47M-IT0,03-037-GMA,59783,0.139788976
03-037-GMA-47M-IT0,03-037-GMA,36632,0.052020571
03-037-GMA-47M-IT0,03-037-GMA,68454,0.034540986
03-037-GMA-47M-IT0,03-037-GMA,33033,0.056920257
03-037-GMA-47M-IT0,03-037-GMA,17066,0.114055484
03-037-GMA-47M-IT0,03-037-GMA,15614,0.104871146
03-037-GMA-47M-IT0,03-037-GMA,25998,0.085098835
03-037-GMA-47M-IT0,03-037-GMA,15366,0.279649844
03-037-GMA-47M-IT0,03-037-GMA,15344,1.395424741
03-037-GMA-47M-IT0,03-037-GMA,16977,0.133201529
03-037-GMA-47M-IT0,03-037-GMA,37741,0.386605353
03-037-GMA-47M-IT0,03-037-GMA,17475,0.094157751
03-037-GMA-47M-IT0,03-037-GMA,40886,0.550024708
03-037-GMA-47M-IT0,03-037-GMA,18333,0.071376888
03-037-GMA-47M-IT0,03-037-GMA,17196,0.049257653
03-037-GMA-47M-IT0,03-037-GMA,17053,0.510117454
03-037-GMA-47M-IT0,03-037-GMA,30746,0.033524707
03-037-GMA-47M-IT0,03-037-GMA,30772,0.326318074
03-037-GMA-47M-IT0,03-037-GMA,36217,0.635964714
03-037-GMA-47M-IT0,03-037-GMA,16755,0.001707905
03-037-GMA-47M-IT0,03-037-GMA,16359,0.000432155
03-037-GMA-47M-IT0,03-037-GMA,28834,0.022643974
03-037-GMA-47M-IT0,03-037-GMA,15866,0.126300544
03-037-GMA-47M-IT0,03-037-GMA,28816,0.568224881
03-037-GMA-47M-IT0,03-037-GMA,32980,0.062631169
03-037-GMA-47M-IT0,03-037-GMA,16016,0.116588106
03-037-GMA-47M-IT0,03-037-GMA,23956,0.163690025
03-037-GMA-47M-IT0,03-037-GMA,16469,0.113604145
03-037-GMA-47M-IT0,03-037-GMA,28645,0.759971251
03-037-GMA-47M-IT0,03-037-GMA,42548,0.056708338
03-037-GMA-47M-IT0,03-037-GMA,16813,0.296213043
03-037-GMA-47M-IT0,03-037-GMA,28061,0.738131315
03-037-GMA-47M-IT0,03-037-GMA,47962,0.045445081
03-037-GMA-47M-IT0,03-037-GMA,30778,0.081456216
03-037-GMA-47M-IT0,03-037-GMA,33198,0.270914172
03-037-GMA-47M-IT0,03-037-GMA,15903,1.136620724
03-037-GMA-47M-IT0,03-037-GMA,18050,1.034112379
03-037-GMA-47M-IT0,03-037-GMA,32398,0.112308498
03-037-GMA-47M-IT0,03-037-GMA,17754,0.747583452
03-037-GMA-47M-IT0,03-037-GMA,15428,1.421794927
03-037-GMA-47M-IT0,03-037-GMA,36274,0.000201165
03-037-GMA-47M-IT0,03-037-GMA,17687,0.000057100
03-037-GMA-47M-IT0,03-037-GMA,27471,0.000177700
03-037-GMA-47M-IT0,03-037-GMA,17497,0.137040008
03-037-GMA-47M-IT0,03-037-GMA,89929,0.000145735
03-037-GMA-47M-IT0,03-037-GMA,87753,0.046856737
03-037-GMA-47M-IT0,03-037-GMA,32365,0.233562849
03-037-GMA-47M-IT0,03-037-GMA,45571,0.034707722
03-037-GMA-47M-IT0,03-037-GMA,30832,0.063674892
03-037-GMA-47M-IT0,03-037-GMA,30776,0.001240405
03-037-GMA-47M-IT0,03-037-GMA,NA,0.030857151
03-037-GMA-47M-IT0,03-037-GMA,19641,0.461082699
03-037-GMA-47M-IT0,03-037-GMA,NA,0.000143899
03-037-GMA-47M-IT0,03-037-GMA,16135,0.051923365
03-037-GMA-47M-IT0,03-037-GMA,17191,0.042314453
03-037-GMA-47M-IT0,03-037-GMA,28484,0.055055606
03-037-GMA-47M-IT0,03-037-GMA,48430,0.111378830
03-037-GMA-47M-IT0,03-037-GMA,422,0.130406667
03-037-GMA-47M-IT0,03-037-GMA,36219,1.033247067
03-037-GMA-47M-IT0,03-037-GMA,6359,0.198193690
03-037-GMA-47M-IT0,03-037-GMA,30997,0.055925496
03-037-GMA-47M-IT0,03-037-GMA,16325,0.000228732
03-037-GMA-47M-IT0,03-037-GMA,48092,0.032009680
03-037-GMA-47M-IT0,03-037-GMA,18019,0.131397193
03-037-GMA-47M-IT0,03-037-GMA,30797,0.278815580
03-037-GMA-47M-IT0,03-037-GMA,68428,0.075797252
03-037-GMA-47M-IT0,03-037-GMA,47937,0.535005553
03-037-GMA-47M-IT0,03-037-GMA,32800,0.068876144
03-037-GMA-47M-IT0,03-037-GMA,16899,0.067612355
03-037-GMA-47M-IT0,03-037-GMA,28085,0.172826672
03-037-GMA-47M-IT0,03-037-GMA,28729,0.442692530
03-037-GMA-47M-IT0,03-037-GMA,16643,0.146096567
03-037-GMA-47M-IT0,03-037-GMA,91316,0.087562307
03-037-GMA-47M-IT0,03-037-GMA,17268,0.298684592
03-037-GMA-47M-IT0,03-037-GMA,28037,0.255447741
03-037-GMA-47M-IT0,03-037-GMA,506227,0.949980244
03-037-GMA-47M-IT0,03-037-GMA,NA,0.107507748
03-037-GMA-47M-IT0,03-037-GMA,15756,0.044803142
03-037-GMA-47M-IT0,03-037-GMA,46905,0.067823681
03-037-GMA-47M-IT0,03-037-GMA,17418,0.544551841
03-037-GMA-47M-IT0,03-037-GMA,17295,0.155485599
03-037-GMA-47M-IT0,03-037-GMA,26078,1.833794747
03-037-GMA-47M-IT0,03-037-GMA,17203,0.218304452
03-037-GMA-47M-IT0,03-037-GMA,30768,0.183347293
03-037-GMA-47M-IT0,03-037-GMA,28972,0.154524703
03-037-GMA-47M-IT0,03-037-GMA,18183,0.209077859
03-037-GMA-47M-IT0,03-037-GMA,62346,0.202961133
03-037-GMA-47M-IT0,03-037-GMA,15963,0.171907078
03-037-GMA-47M-IT0,03-037-GMA,21077,0.232442097
03-037-GMA-47M-IT0,03-037-GMA,47013,1.633967075
03-037-GMA-47M-IT0,03-037-GMA,41865,0.112931710
03-037-GMA-47M-IT0,03-037-GMA,17115,0.433784789
03-037-GMA-47M-IT0,03-037-GMA,17924,0.993887897
03-037-GMA-47M-IT0,03-037-GMA,15741,0.659560636
03-037-GMA-47M-IT0,03-037-GMA,17992,0.050364421
03-037-GMA-47M-IT0,03-037-GMA,49092,0.080455420
03-037-GMA-47M-IT0,03-037-GMA,15671,0.092818881
03-037-GMA-47M-IT0,03-037-GMA,28865,0.000117059
03-037-GMA-47M-IT0,03-037-GMA,9410,0.000201930
03-037-GMA-47M-IT0,03-037-GMA,NA,0.000081500
03-037-GMA-47M-IT0,03-037-GMA,15908,0.468477631
03-037-GMA-47M-IT0,03-037-GMA,16857,0.045280672
03-037-GMA-47M-IT0,03-037-GMA,23956,0.170738002
03-037-GMA-47M-IT0,03-037-GMA,27607,0.200721179
03-037-GMA-47M-IT0,03-037-GMA,32528,0.215861928
03-037-GMA-47M-IT0,03-037-GMA,17748,0.065159953
03-037-GMA-47M-IT0,03-037-GMA,16199,0.170157553
03-037-GMA-47M-IT0,03-037-GMA,16704,0.071786847
03-037-GMA-47M-IT0,03-037-GMA,9907,0.000061100
03-037-GMA-47M-IT0,03-037-GMA,17418,0.065534315
03-037-GMA-47M-IT0,03-037-GMA,16414,0.051796650
03-037-GMA-47M-IT0,03-037-GMA,1305691,0.441154377
03-037-GMA-47M-IT0,03-037-GMA,53455,0.337116006
03-037-GMA-48M-IT1,03-037-GMA,62064,0.154880280
03-037-GMA-48M-IT1,03-037-GMA,60645,0.109142608
03-037-GMA-48M-IT1,03-037-GMA,32796,0.092750036
03-037-GMA-48M-IT1,03-037-GMA,59783,0.195681094
03-037-GMA-48M-IT1,03-037-GMA,36632,0.093710255
03-037-GMA-48M-IT1,03-037-GMA,68454,0.115301481
03-037-GMA-48M-IT1,03-037-GMA,33033,0.089352194
03-037-GMA-48M-IT1,03-037-GMA,17066,0.132217430
03-037-GMA-48M-IT1,03-037-GMA,15614,0.117174215
03-037-GMA-48M-IT1,03-037-GMA,25998,0.091776439
03-037-GMA-48M-IT1,03-037-GMA,15366,0.229946634
03-037-GMA-48M-IT1,03-037-GMA,15344,0.120686568
03-037-GMA-48M-IT1,03-037-GMA,16977,0.076490062
03-037-GMA-48M-IT1,03-037-GMA,37741,0.479806823
03-037-GMA-48M-IT1,03-037-GMA,17475,0.046360572
03-037-GMA-48M-IT1,03-037-GMA,40886,0.777787336
03-037-GMA-48M-IT1,03-037-GMA,18333,0.107521510
03-037-GMA-48M-IT1,03-037-GMA,17196,0.073420719
03-037-GMA-48M-IT1,03-037-GMA,17053,0.282450202
03-037-GMA-48M-IT1,03-037-GMA,30746,0.070591382
03-037-GMA-48M-IT1,03-037-GMA,30772,0.000367927
03-037-GMA-48M-IT1,03-037-GMA,36217,0.494141245
03-037-GMA-48M-IT1,03-037-GMA,16755,0.003969262
03-037-GMA-48M-IT1,03-037-GMA,16359,0.000563717
03-037-GMA-48M-IT1,03-037-GMA,28834,0.042960618
03-037-GMA-48M-IT1,03-037-GMA,15866,0.181753991
03-037-GMA-48M-IT1,03-037-GMA,28816,0.455248251
03-037-GMA-48M-IT1,03-037-GMA,32980,0.076932215
03-037-GMA-48M-IT1,03-037-GMA,16016,0.195080044
03-037-GMA-48M-IT1,03-037-GMA,23956,0.171053593
03-037-GMA-48M-IT1,03-037-GMA,16469,0.116200958
03-037-GMA-48M-IT1,03-037-GMA,28645,0.513140024
03-037-GMA-48M-IT1,03-037-GMA,42548,0.067670249
03-037-GMA-48M-IT1,03-037-GMA,16813,0.279929152
03-037-GMA-48M-IT1,03-037-GMA,28061,0.842748040
03-037-GMA-48M-IT1,03-037-GMA,47962,0.069302454
03-037-GMA-48M-IT1,03-037-GMA,30778,0.090074736
03-037-GMA-48M-IT1,03-037-GMA,33198,0.346227295
03-037-GMA-48M-IT1,03-037-GMA,15903,1.092188866
03-037-GMA-48M-IT1,03-037-GMA,18050,0.217600311
03-037-GMA-48M-IT1,03-037-GMA,32398,0.216891285
03-037-GMA-48M-IT1,03-037-GMA,17754,0.238454593
03-037-GMA-48M-IT1,03-037-GMA,15428,0.810485725
03-037-GMA-48M-IT1,03-037-GMA,36274,0.000456555
03-037-GMA-48M-IT1,03-037-GMA,17687,0.000132420
03-037-GMA-48M-IT1,03-037-GMA,27471,0.000219563
03-037-GMA-48M-IT1,03-037-GMA,17497,0.132309666
03-037-GMA-48M-IT1,03-037-GMA,89929,0.000093900
03-037-GMA-48M-IT1,03-037-GMA,87753,0.046620322
03-037-GMA-48M-IT1,03-037-GMA,32365,0.220684414
03-037-GMA-48M-IT1,03-037-GMA,45571,0.044210351
03-037-GMA-48M-IT1,03-037-GMA,30832,0.071256451
03-037-GMA-48M-IT1,03-037-GMA,30776,0.001150224
03-037-GMA-48M-IT1,03-037-GMA,NA,0.048356950
03-037-GMA-48M-IT1,03-037-GMA,19641,0.279081965
03-037-GMA-48M-IT1,03-037-GMA,NA,0.002320425
03-037-GMA-48M-IT1,03-037-GMA,16135,0.001227796
03-037-GMA-48M-IT1,03-037-GMA,17191,0.082687741
03-037-GMA-48M-IT1,03-037-GMA,28484,0.169978136
03-037-GMA-48M-IT1,03-037-GMA,48430,0.134979855
03-037-GMA-48M-IT1,03-037-GMA,422,0.221441449
03-037-GMA-48M-IT1,03-037-GMA,36219,1.805661000
03-037-GMA-48M-IT1,03-037-GMA,6359,0.293305788
03-037-GMA-48M-IT1,03-037-GMA,30997,0.078261349
03-037-GMA-48M-IT1,03-037-GMA,16325,0.000451846
03-037-GMA-48M-IT1,03-037-GMA,48092,0.049172534
03-037-GMA-48M-IT1,03-037-GMA,18019,0.128407787
03-037-GMA-48M-IT1,03-037-GMA,30797,0.147751549
03-037-GMA-48M-IT1,03-037-GMA,68428,0.127189007
03-037-GMA-48M-IT1,03-037-GMA,47937,0.894908144
03-037-GMA-48M-IT1,03-037-GMA,32800,0.080319128
03-037-GMA-48M-IT1,03-037-GMA,16899,0.045407580
03-037-GMA-48M-IT1,03-037-GMA,28085,0.307990390
03-037-GMA-48M-IT1,03-037-GMA,28729,0.632410551
03-037-GMA-48M-IT1,03-037-GMA,16643,0.127342900
03-037-GMA-48M-IT1,03-037-GMA,91316,0.084739977
03-037-GMA-48M-IT1,03-037-GMA,17268,0.187820922
03-037-GMA-48M-IT1,03-037-GMA,28037,0.301743706
03-037-GMA-48M-IT1,03-037-GMA,506227,0.781726581
03-037-GMA-48M-IT1,03-037-GMA,NA,0.241388703
03-037-GMA-48M-IT1,03-037-GMA,15756,0.093732565
03-037-GMA-48M-IT1,03-037-GMA,46905,0.060482097
03-037-GMA-48M-IT1,03-037-GMA,17418,0.380733826
03-037-GMA-48M-IT1,03-037-GMA,17295,0.112217178
03-037-GMA-48M-IT1,03-037-GMA,26078,0.668265967
03-037-GMA-48M-IT1,03-037-GMA,17203,0.364854063
03-037-GMA-48M-IT1,03-037-GMA,30768,0.385821524
03-037-GMA-48M-IT1,03-037-GMA,28972,0.413768500
03-037-GMA-48M-IT1,03-037-GMA,18183,0.216562375
03-037-GMA-48M-IT1,03-037-GMA,62346,0.267353103
03-037-GMA-48M-IT1,03-037-GMA,15963,0.121369391
03-037-GMA-48M-IT1,03-037-GMA,21077,0.336840612
03-037-GMA-48M-IT1,03-037-GMA,47013,1.855847475
03-037-GMA-48M-IT1,03-037-GMA,41865,0.048885233
03-037-GMA-48M-IT1,03-037-GMA,17115,0.323462060
03-037-GMA-48M-IT1,03-037-GMA,17924,0.915153414
03-037-GMA-48M-IT1,03-037-GMA,15741,0.387187167
03-037-GMA-48M-IT1,03-037-GMA,17992,0.053873109
03-037-GMA-48M-IT1,03-037-GMA,49092,0.089615195
03-037-GMA-48M-IT1,03-037-GMA,15671,0.083814279
03-037-GMA-48M-IT1,03-037-GMA,28865,0.000216818
03-037-GMA-48M-IT1,03-037-GMA,9410,0.000260668
03-037-GMA-48M-IT1,03-037-GMA,NA,0.000172448
03-037-GMA-48M-IT1,03-037-GMA,15908,0.255213468
03-037-GMA-48M-IT1,03-037-GMA,16857,0.080504100
03-037-GMA-48M-IT1,03-037-GMA,23956,0.121178392
03-037-GMA-48M-IT1,03-037-GMA,27607,0.311849111
03-037-GMA-48M-IT1,03-037-GMA,32528,0.278764256
03-037-GMA-48M-IT1,03-037-GMA,17748,0.101629627
03-037-GMA-48M-IT1,03-037-GMA,16199,0.455628348
03-037-GMA-48M-IT1,03-037-GMA,16704,0.101240137
03-037-GMA-48M-IT1,03-037-GMA,9907,0.000181748
03-037-GMA-48M-IT1,03-037-GMA,17418,0.093474995
03-037-GMA-48M-IT1,03-037-GMA,16414,0.060050287
03-037-GMA-48M-IT1,03-037-GMA,1305691,0.499502994
03-037-GMA-48M-IT1,03-037-GMA,53455,0.366575352
03-037-GMA-53M-IT6,03-037-GMA,62064,0.095252194
03-037-GMA-53M-IT6,03-037-GMA,60645,0.118551260
03-037-GMA-53M-IT6,03-037-GMA,32796,0.052971191
03-037-GMA-53M-IT6,03-037-GMA,59783,0.186893674
03-037-GMA-53M-IT6,03-037-GMA,36632,0.053593272
03-037-GMA-53M-IT6,03-037-GMA,68454,0.002132580
03-037-GMA-53M-IT6,03-037-GMA,33033,0.066403874
03-037-GMA-53M-IT6,03-037-GMA,17066,0.178544273
03-037-GMA-53M-IT6,03-037-GMA,15614,0.151586741
03-037-GMA-53M-IT6,03-037-GMA,25998,0.054563132
03-037-GMA-53M-IT6,03-037-GMA,15366,0.018173891
03-037-GMA-53M-IT6,03-037-GMA,15344,0.201992126
03-037-GMA-53M-IT6,03-037-GMA,37741,0.526698502
03-037-GMA-53M-IT6,03-037-GMA,17475,0.029915734
03-037-GMA-53M-IT6,03-037-GMA,40886,1.250744877
03-037-GMA-53M-IT6,03-037-GMA,18333,0.073176155
03-037-GMA-53M-IT6,03-037-GMA,17196,0.070018978
03-037-GMA-53M-IT6,03-037-GMA,17053,0.172127025
03-037-GMA-53M-IT6,03-037-GMA,30746,0.099479486
03-037-GMA-53M-IT6,03-037-GMA,30772,0.009591489
03-037-GMA-53M-IT6,03-037-GMA,36217,0.485003529
03-037-GMA-53M-IT6,03-037-GMA,16755,0.004541019
03-037-GMA-53M-IT6,03-037-GMA,16359,0.000617759
03-037-GMA-53M-IT6,03-037-GMA,28834,0.050360201
03-037-GMA-53M-IT6,03-037-GMA,15866,0.159593650
03-037-GMA-53M-IT6,03-037-GMA,28816,0.359503600
03-037-GMA-53M-IT6,03-037-GMA,32980,0.064991407
03-037-GMA-53M-IT6,03-037-GMA,16016,0.219086095
03-037-GMA-53M-IT6,03-037-GMA,23956,0.106339879
03-037-GMA-53M-IT6,03-037-GMA,16469,0.113037344
03-037-GMA-53M-IT6,03-037-GMA,28645,0.561846667
03-037-GMA-53M-IT6,03-037-GMA,42548,0.045993473
03-037-GMA-53M-IT6,03-037-GMA,16813,0.217605694
03-037-GMA-53M-IT6,03-037-GMA,28061,1.000941699
03-037-GMA-53M-IT6,03-037-GMA,47962,0.048869674
03-037-GMA-53M-IT6,03-037-GMA,30778,0.055389531
03-037-GMA-53M-IT6,03-037-GMA,33198,0.301482724
03-037-GMA-53M-IT6,03-037-GMA,15903,1.025953591
03-037-GMA-53M-IT6,03-037-GMA,18050,0.136516808
03-037-GMA-53M-IT6,03-037-GMA,32398,0.166077259
03-037-GMA-53M-IT6,03-037-GMA,17754,0.325567454
03-037-GMA-53M-IT6,03-037-GMA,15428,1.460180265
03-037-GMA-53M-IT6,03-037-GMA,36274,0.000560242
03-037-GMA-53M-IT6,03-037-GMA,17687,0.000210352
03-037-GMA-53M-IT6,03-037-GMA,27471,0.000334822
03-037-GMA-53M-IT6,03-037-GMA,17497,0.513804406
03-037-GMA-53M-IT6,03-037-GMA,89929,0.000249008
03-037-GMA-53M-IT6,03-037-GMA,87753,0.034072787
03-037-GMA-53M-IT6,03-037-GMA,32365,0.155062496
03-037-GMA-53M-IT6,03-037-GMA,45571,0.026054066
03-037-GMA-53M-IT6,03-037-GMA,30832,0.043964854
03-037-GMA-53M-IT6,03-037-GMA,30776,0.031453047
03-037-GMA-53M-IT6,03-037-GMA,NA,0.035113445
03-037-GMA-53M-IT6,03-037-GMA,19641,0.224024516
03-037-GMA-53M-IT6,03-037-GMA,NA,0.000677548
03-037-GMA-53M-IT6,03-037-GMA,16135,0.672037027
03-037-GMA-53M-IT6,03-037-GMA,17191,0.139417389
03-037-GMA-53M-IT6,03-037-GMA,28484,0.000747471
03-037-GMA-53M-IT6,03-037-GMA,48430,0.165141480
03-037-GMA-53M-IT6,03-037-GMA,422,0.376035443
03-037-GMA-53M-IT6,03-037-GMA,36219,1.618542940
03-037-GMA-53M-IT6,03-037-GMA,6359,0.201380994
03-037-GMA-53M-IT6,03-037-GMA,30997,0.070802493
03-037-GMA-53M-IT6,03-037-GMA,16325,0.000396012
03-037-GMA-53M-IT6,03-037-GMA,48092,0.028719401
03-037-GMA-53M-IT6,03-037-GMA,18019,0.118483998
03-037-GMA-53M-IT6,03-037-GMA,30797,0.091326348
03-037-GMA-53M-IT6,03-037-GMA,68428,0.127327152
03-037-GMA-53M-IT6,03-037-GMA,47937,0.780193649
03-037-GMA-53M-IT6,03-037-GMA,32800,0.048816105
03-037-GMA-53M-IT6,03-037-GMA,16899,0.030684261
03-037-GMA-53M-IT6,03-037-GMA,28085,0.295570014
03-037-GMA-53M-IT6,03-037-GMA,28729,0.443751289
03-037-GMA-53M-IT6,03-037-GMA,16643,0.070227893
03-037-GMA-53M-IT6,03-037-GMA,91316,0.050485694
03-037-GMA-53M-IT6,03-037-GMA,17268,0.139604905
03-037-GMA-53M-IT6,03-037-GMA,28037,0.203957059
03-037-GMA-53M-IT6,03-037-GMA,506227,0.604021579
03-037-GMA-53M-IT6,03-037-GMA,NA,0.226031914
03-037-GMA-53M-IT6,03-037-GMA,15756,0.058804390
03-037-GMA-53M-IT6,03-037-GMA,46905,0.041950192
03-037-GMA-53M-IT6,03-037-GMA,17418,0.550536898
03-037-GMA-53M-IT6,03-037-GMA,17295,0.068026518
03-037-GMA-53M-IT6,03-037-GMA,26078,1.103724173
03-037-GMA-53M-IT6,03-037-GMA,17203,0.166744236
03-037-GMA-53M-IT6,03-037-GMA,30768,0.170791295
03-037-GMA-53M-IT6,03-037-GMA,28972,0.375507648
03-037-GMA-53M-IT6,03-037-GMA,18183,0.139407698
03-037-GMA-53M-IT6,03-037-GMA,62346,0.214846218
03-037-GMA-53M-IT6,03-037-GMA,15963,0.074976013
03-037-GMA-53M-IT6,03-037-GMA,21077,0.234208683
03-037-GMA-53M-IT6,03-037-GMA,47013,2.039923245
03-037-GMA-53M-IT6,03-037-GMA,41865,0.037285716
03-037-GMA-53M-IT6,03-037-GMA,17115,0.318715035
03-037-GMA-53M-IT6,03-037-GMA,17924,1.781463150
03-037-GMA-53M-IT6,03-037-GMA,15741,0.420237198
03-037-GMA-53M-IT6,03-037-GMA,17992,0.033840369
03-037-GMA-53M-IT6,03-037-GMA,49092,0.070282949
03-037-GMA-53M-IT6,03-037-GMA,15671,0.046870168
03-037-GMA-53M-IT6,03-037-GMA,28865,0.000397336
03-037-GMA-53M-IT6,03-037-GMA,9410,0.000455977
03-037-GMA-53M-IT6,03-037-GMA,NA,0.000273793
03-037-GMA-53M-IT6,03-037-GMA,15908,0.148304764
